title,categories,manufacturer,brand,category_code,brand01,title_clean,categories_clean,manufacturer_clean,brand_clean,category_code_clean,brand01_clean,max_match_score,match_count
"Sony Wireless Over-Ear Headphones with Multipoint & Hi-Res (2024), 20h Battery",electronics > headphones,Sony,Sony,,,sony wireless over ear headphones with multipoint   hi res  2024  20h battery,electronics   headphones,sony,sony,,,88.0,0
OnePlus 13 SE 256GB/8GB 5G Smartphone (2025),electronics > mobile phones,OnePlus,OnePlus,,,oneplus 13 se 256gb 8gb 5g smartphone  2025,electronics   mobile phones,oneplus,oneplus,,,72.72727272727273,1
"Skullcandy Wireless In-Ear Headphones with Hi-Res & Multipoint (2024), 60h Battery",electronics > headphones,Skullcandy,Skullcandy,,,skullcandy wireless in ear headphones with hi res   multipoint  2024  60h battery,electronics   headphones,skullcandy,skullcandy,,,88.0,0
"JBL Wireless Over-Ear Headphones with Low-Latency & LDAC (2023), 24h Battery",electronics > headphones,JBL,JBL,,,jbl wireless over ear headphones with low latency   ldac  2023  24h battery,electronics   headphones,jbl,jbl,,,88.0,0
"JBL Wireless Over-Ear Headphones with Hi-Res & Low-Latency (2023), 50h Battery",electronics > headphones,JBL,JBL,,,jbl wireless over ear headphones with hi res   low latency  2023  50h battery,electronics   headphones,jbl,jbl,,,88.0,0
"Anker Wireless In-Ear Headphones with Multipoint & Spatial Audio (2023), 24h Battery",electronics > headphones,Anker,Anker,,,anker wireless in ear headphones with multipoint   spatial audio  2023  24h battery,electronics   headphones,anker,anker,,,88.0,0
"Sony Wireless Over-Ear Headphones with Low-Latency & Spatial Audio (2024), 60h Battery",electronics > headphones,Sony,Sony,,,sony wireless over ear headphones with low latency   spatial audio  2024  60h battery,electronics   headphones,sony,sony,,,88.0,0
"Beats Wireless Over-Ear Headphones with Spatial Audio & Low-Latency (2023), 40h Battery",electronics > headphones,Beats,Beats,,,beats wireless over ear headphones with spatial audio   low latency  2023  40h battery,electronics   headphones,beats,beats,,,88.0,0
"Audio-Technica Wireless On-Ear Headphones with Hi-Res & ANC (2025), 60h Battery",electronics > headphones,Audio-Technica,Audio-Technica,,,audio technica wireless on ear headphones with hi res   anc  2025  60h battery,electronics   headphones,audio technica,audio technica,,,88.0,0
"Audio-Technica Wireless In-Ear Headphones with LDAC & Low-Latency (2025), 30h Battery",electronics > headphones,Audio-Technica,Audio-Technica,,,audio technica wireless in ear headphones with ldac   low latency  2025  30h battery,electronics   headphones,audio technica,audio technica,,,88.0,0
"JBL Wireless On-Ear Headphones with Spatial Audio & Hi-Res (2023), 20h Battery",electronics > headphones,JBL,JBL,,,jbl wireless on ear headphones with spatial audio   hi res  2023  20h battery,electronics   headphones,jbl,jbl,,,88.0,0
"Beats Wireless Over-Ear Headphones with Low-Latency & ANC (2024), 60h Battery",electronics > headphones,Beats,Beats,,,beats wireless over ear headphones with low latency   anc  2024  60h battery,electronics   headphones,beats,beats,,,88.0,0
"Bowers & Wilkins Wireless In-Ear Headphones with Low-Latency & Hi-Res (2023), 50h Battery",electronics > headphones,Bowers & Wilkins,Bowers & Wilkins,,,bowers   wilkins wireless in ear headphones with low latency   hi res  2023  50h battery,electronics   headphones,bowers   wilkins,bowers   wilkins,,,88.0,0
"Skullcandy Wireless On-Ear Headphones with Spatial Audio & Low-Latency (2024), 50h Battery",electronics > headphones,Skullcandy,Skullcandy,,,skullcandy wireless on ear headphones with spatial audio   low latency  2024  50h battery,electronics   headphones,skullcandy,skullcandy,,,88.0,0
"Skullcandy Wireless On-Ear Headphones with Low-Latency & Spatial Audio (2025), 30h Battery",electronics > headphones,Skullcandy,Skullcandy,,,skullcandy wireless on ear headphones with low latency   spatial audio  2025  30h battery,electronics   headphones,skullcandy,skullcandy,,,88.0,0
"Audio-Technica Wireless On-Ear Headphones with Low-Latency & Spatial Audio (2025), 20h Battery",electronics > headphones,Audio-Technica,Audio-Technica,,,audio technica wireless on ear headphones with low latency   spatial audio  2025  20h battery,electronics   headphones,audio technica,audio technica,,,88.0,0
"JBL Wireless Over-Ear Headphones with Spatial Audio & Hi-Res (2023), 30h Battery #2",electronics > headphones,JBL,JBL,,,jbl wireless over ear headphones with spatial audio   hi res  2023  30h battery  2,electronics   headphones,jbl,jbl,,,88.0,0
"Anker Wireless In-Ear Headphones with LDAC & Multipoint (2025), 24h Battery",electronics > headphones,Anker,Anker,,,anker wireless in ear headphones with ldac   multipoint  2025  24h battery,electronics   headphones,anker,anker,,,88.0,0
"Skullcandy Wireless On-Ear Headphones with LDAC & ANC (2025), 20h Battery",electronics > headphones,Skullcandy,Skullcandy,,,skullcandy wireless on ear headphones with ldac   anc  2025  20h battery,electronics   headphones,skullcandy,skullcandy,,,88.0,0
"JBL Wireless On-Ear Headphones with Spatial Audio & LDAC (2024), 30h Battery",electronics > headphones,JBL,JBL,,,jbl wireless on ear headphones with spatial audio   ldac  2024  30h battery,electronics   headphones,jbl,jbl,,,88.0,0
"Sennheiser Wireless On-Ear Headphones with Multipoint & Hi-Res (2025), 60h Battery",electronics > headphones,Sennheiser,Sennheiser,,,sennheiser wireless on ear headphones with multipoint   hi res  2025  60h battery,electronics   headphones,sennheiser,sennheiser,,,88.0,0
"HyperX Wireless On-Ear Headphones with LDAC & Spatial Audio (2025), 30h Battery",electronics > headphones,HyperX,HyperX,,,hyperx wireless on ear headphones with ldac   spatial audio  2025  30h battery,electronics   headphones,hyperx,hyperx,,,88.0,0
"Bowers & Wilkins Wireless On-Ear Headphones with Multipoint & Hi-Res (2025), 24h Battery",electronics > headphones,Bowers & Wilkins,Bowers & Wilkins,,,bowers   wilkins wireless on ear headphones with multipoint   hi res  2025  24h battery,electronics   headphones,bowers   wilkins,bowers   wilkins,,,88.0,0
"Audio-Technica Wireless On-Ear Headphones with Multipoint & LDAC (2025), 60h Battery",electronics > headphones,Audio-Technica,Audio-Technica,,,audio technica wireless on ear headphones with multipoint   ldac  2025  60h battery,electronics   headphones,audio technica,audio technica,,,88.0,0
"Bose Wireless On-Ear Headphones with Low-Latency & ANC (2024), 20h Battery",electronics > headphones,Bose,Bose,,,bose wireless on ear headphones with low latency   anc  2024  20h battery,electronics   headphones,bose,bose,,,88.0,0
"Sennheiser Wireless Over-Ear Headphones with ANC & LDAC (2024), 30h Battery",electronics > headphones,Sennheiser,Sennheiser,,,sennheiser wireless over ear headphones with anc   ldac  2024  30h battery,electronics   headphones,sennheiser,sennheiser,,,88.0,0
"Bose Wireless On-Ear Headphones with LDAC & Spatial Audio (2024), 40h Battery",electronics > headphones,Bose,Bose,,,bose wireless on ear headphones with ldac   spatial audio  2024  40h battery,electronics   headphones,bose,bose,,,88.0,0
"JBL Wireless Over-Ear Headphones with Low-Latency & LDAC (2024), 24h Battery",electronics > headphones,JBL,JBL,,,jbl wireless over ear headphones with low latency   ldac  2024  24h battery,electronics   headphones,jbl,jbl,,,88.0,0
"HyperX Wireless In-Ear Headphones with LDAC & Multipoint (2023), 24h Battery",electronics > headphones,HyperX,HyperX,,,hyperx wireless in ear headphones with ldac   multipoint  2023  24h battery,electronics   headphones,hyperx,hyperx,,,88.0,0
"Apple Wireless Over-Ear Headphones with Spatial Audio & Multipoint (2023), 60h Battery",electronics > headphones,Apple,Apple,,,apple wireless over ear headphones with spatial audio   multipoint  2023  60h battery,electronics   headphones,apple,apple,,,88.0,0
"Apple Wireless On-Ear Headphones with ANC & Low-Latency (2023), 40h Battery",electronics > headphones,Apple,Apple,,,apple wireless on ear headphones with anc   low latency  2023  40h battery,electronics   headphones,apple,apple,,,88.0,0
"SteelSeries Wireless On-Ear Headphones with LDAC & Hi-Res (2025), 60h Battery",electronics > headphones,SteelSeries,SteelSeries,,,steelseries wireless on ear headphones with ldac   hi res  2025  60h battery,electronics   headphones,steelseries,steelseries,,,88.0,0
"Sony Wireless Over-Ear Headphones with LDAC & Low-Latency (2024), 20h Battery",electronics > headphones,Sony,Sony,,,sony wireless over ear headphones with ldac   low latency  2024  20h battery,electronics   headphones,sony,sony,,,88.0,0
"Beats Wireless In-Ear Headphones with Hi-Res & Low-Latency (2023), 20h Battery",electronics > headphones,Beats,Beats,,,beats wireless in ear headphones with hi res   low latency  2023  20h battery,electronics   headphones,beats,beats,,,88.0,0
"Skullcandy Wireless In-Ear Headphones with Multipoint & Hi-Res (2023), 50h Battery",electronics > headphones,Skullcandy,Skullcandy,,,skullcandy wireless in ear headphones with multipoint   hi res  2023  50h battery,electronics   headphones,skullcandy,skullcandy,,,88.0,0
"SteelSeries Wireless In-Ear Headphones with Multipoint & Hi-Res (2025), 20h Battery",electronics > headphones,SteelSeries,SteelSeries,,,steelseries wireless in ear headphones with multipoint   hi res  2025  20h battery,electronics   headphones,steelseries,steelseries,,,88.0,0
"Skullcandy Wireless In-Ear Headphones with ANC & Spatial Audio (2023), 24h Battery",electronics > headphones,Skullcandy,Skullcandy,,,skullcandy wireless in ear headphones with anc   spatial audio  2023  24h battery,electronics   headphones,skullcandy,skullcandy,,,88.0,0
"HyperX Wireless Over-Ear Headphones with ANC & Hi-Res (2024), 60h Battery",electronics > headphones,HyperX,HyperX,,,hyperx wireless over ear headphones with anc   hi res  2024  60h battery,electronics   headphones,hyperx,hyperx,,,88.0,0
,,,,electronics.audio.headphone,huawei,,,,,electronics audio headphone,huawei,88.0,0
,,,,electronics.audio.headphone,apple,,,,,electronics audio headphone,apple,88.0,0
,,,,electronics.audio.headphone,apple,,,,,electronics audio headphone,apple,88.0,0
,,,,electronics.audio.headphone,sony,,,,,electronics audio headphone,sony,88.0,0
,,,,electronics.audio.headphone,panasonic,,,,,electronics audio headphone,panasonic,88.0,0
,,,,electronics.audio.headphone,samsung,,,,,electronics audio headphone,samsung,88.0,0
,,,,electronics.audio.headphone,hyperx,,,,,electronics audio headphone,hyperx,88.0,0
,,,,,neo,,,,,,neo,80.0,0
,,,,electronics.audio.headphone,honor,,,,,electronics audio headphone,honor,88.0,0
,,,,electronics.audio.headphone,bloody,,,,,electronics audio headphone,bloody,88.0,0
,,,,electronics.audio.headphone,jbl,,,,,electronics audio headphone,jbl,88.0,0
,,,,,neo,,,,,,neo,80.0,0
,,,,electronics.audio.headphone,xiaomi,,,,,electronics audio headphone,xiaomi,88.0,0
,,,,electronics.audio.headphone,xiaomi,,,,,electronics audio headphone,xiaomi,88.0,0
,,,,electronics.audio.headphone,hyperx,,,,,electronics audio headphone,hyperx,88.0,0
,,,,electronics.audio.headphone,sony,,,,,electronics audio headphone,sony,88.0,0
,,,,electronics.audio.headphone,samsung,,,,,electronics audio headphone,samsung,88.0,0
,,,,electronics.audio.headphone,samsung,,,,,electronics audio headphone,samsung,88.0,0
,,,,electronics.audio.headphone,jbl,,,,,electronics audio headphone,jbl,88.0,0
,,,,electronics.audio.headphone,bloody,,,,,electronics audio headphone,bloody,88.0,0
,,,,electronics.audio.headphone,plantronics,,,,,electronics audio headphone,plantronics,88.0,0
,,,,electronics.audio.headphone,huawei,,,,,electronics audio headphone,huawei,88.0,0
,,,,,none,,,,,,none,75.0,0
,,,,electronics.audio.headphone,sony,,,,,electronics audio headphone,sony,88.0,0
,,,,electronics.audio.headphone,huawei,,,,,electronics audio headphone,huawei,88.0,0
,,,,electronics.audio.headphone,samsung,,,,,electronics audio headphone,samsung,88.0,0
,,,,electronics.audio.headphone,jbl,,,,,electronics audio headphone,jbl,88.0,0
,,,,electronics.audio.headphone,samsung,,,,,electronics audio headphone,samsung,88.0,0
,,,,electronics.audio.headphone,samsung,,,,,electronics audio headphone,samsung,88.0,0
,,,,electronics.audio.headphone,apple,,,,,electronics audio headphone,apple,88.0,0
,,,,electronics.audio.headphone,apple,,,,,electronics audio headphone,apple,88.0,0
,,,,electronics.audio.headphone,xiaomi,,,,,electronics audio headphone,xiaomi,88.0,0
,,,,electronics.audio.headphone,samsung,,,,,electronics audio headphone,samsung,88.0,0
,,,,electronics.audio.headphone,samsung,,,,,electronics audio headphone,samsung,88.0,0
,,,,appliances.kitchen.blender,neo,,,,,appliances kitchen blender,neo,80.0,0
,,,,electronics.audio.headphone,jbl,,,,,electronics audio headphone,jbl,88.0,0
,,,,electronics.audio.headphone,apple,,,,,electronics audio headphone,apple,88.0,0
,,,,electronics.audio.headphone,apple,,,,,electronics audio headphone,apple,88.0,0
,,,,electronics.audio.headphone,apple,,,,,electronics audio headphone,apple,88.0,0
,,,,,neo,,,,,,neo,80.0,0
,,,,electronics.audio.headphone,none,,,,,electronics audio headphone,none,88.0,0
,,,,electronics.audio.headphone,onanoff,,,,,electronics audio headphone,onanoff,88.0,0
,,,,electronics.audio.headphone,samsung,,,,,electronics audio headphone,samsung,88.0,0
,,,,electronics.audio.headphone,huawei,,,,,electronics audio headphone,huawei,88.0,0
,,,,electronics.audio.headphone,bloody,,,,,electronics audio headphone,bloody,88.0,0
,,,,electronics.audio.headphone,hyperx,,,,,electronics audio headphone,hyperx,88.0,0
,,,,electronics.audio.headphone,panasonic,,,,,electronics audio headphone,panasonic,88.0,0
,,,,electronics.audio.headphone,panasonic,,,,,electronics audio headphone,panasonic,88.0,0
,,,,appliances.kitchen.juicer,neo,,,,,appliances kitchen juicer,neo,80.0,0
,,,,electronics.audio.headphone,xiaomi,,,,,electronics audio headphone,xiaomi,88.0,0
,,,,electronics.audio.headphone,logitech,,,,,electronics audio headphone,logitech,88.0,0
,,,,electronics.audio.headphone,logitech,,,,,electronics audio headphone,logitech,88.0,0
,,,,electronics.audio.headphone,apple,,,,,electronics audio headphone,apple,88.0,0
,,,,electronics.audio.headphone,apple,,,,,electronics audio headphone,apple,88.0,0
,,,,electronics.audio.headphone,xiaomi,,,,,electronics audio headphone,xiaomi,88.0,0
,,,,electronics.audio.headphone,samsung,,,,,electronics audio headphone,samsung,88.0,0
,,,,appliances.personal.scales,none,,,,,appliances personal scales,none,75.0,0
,,,,electronics.audio.headphone,xiaomi,,,,,electronics audio headphone,xiaomi,88.0,0
,,,,,neo,,,,,,neo,80.0,0
,,,,furniture.living_room.shelving,none,,,,,furniture living room shelving,none,75.0,0
,,,,electronics.audio.headphone,plantronics,,,,,electronics audio headphone,plantronics,88.0,0
,,,,electronics.audio.headphone,razer,,,,,electronics audio headphone,razer,88.0,0
,,,,electronics.audio.headphone,bloody,,,,,electronics audio headphone,bloody,88.0,0
,,,,,neo,,,,,,neo,80.0,0
,,,,electronics.audio.headphone,sony,,,,,electronics audio headphone,sony,88.0,0
,,,,electronics.audio.headphone,bloody,,,,,electronics audio headphone,bloody,88.0,0
,,,,electronics.audio.headphone,panasonic,,,,,electronics audio headphone,panasonic,88.0,0
,,,,electronics.audio.headphone,plantronics,,,,,electronics audio headphone,plantronics,88.0,0
,,,,electronics.audio.headphone,philips,,,,,electronics audio headphone,philips,88.0,0
,,,,electronics.audio.headphone,bloody,,,,,electronics audio headphone,bloody,88.0,0
,,,,electronics.audio.headphone,panasonic,,,,,electronics audio headphone,panasonic,88.0,0
,,,,electronics.audio.headphone,hyperx,,,,,electronics audio headphone,hyperx,88.0,0
,,,,electronics.audio.headphone,samsung,,,,,electronics audio headphone,samsung,88.0,0
,,,,electronics.audio.headphone,apple,,,,,electronics audio headphone,apple,88.0,0
,,,,appliances.kitchen.blender,neo,,,,,appliances kitchen blender,neo,80.0,0
,,,,,none,,,,,,none,75.0,0
,,,,electronics.audio.headphone,jbl,,,,,electronics audio headphone,jbl,88.0,0
,,,,electronics.audio.headphone,panasonic,,,,,electronics audio headphone,panasonic,88.0,0
,,,,electronics.audio.headphone,jbl,,,,,electronics audio headphone,jbl,88.0,0
,,,,,neo,,,,,,neo,80.0,0
,,,,electronics.audio.headphone,trust,,,,,electronics audio headphone,trust,88.0,0
,,,,electronics.audio.headphone,delux,,,,,electronics audio headphone,delux,88.0,0
,,,,electronics.audio.headphone,huawei,,,,,electronics audio headphone,huawei,88.0,0
,,,,electronics.audio.headphone,samsung,,,,,electronics audio headphone,samsung,88.0,0
,,,,electronics.audio.headphone,hyperx,,,,,electronics audio headphone,hyperx,88.0,0
,,,,electronics.audio.headphone,xiaomi,,,,,electronics audio headphone,xiaomi,88.0,0
,,,,electronics.audio.headphone,xiaomi,,,,,electronics audio headphone,xiaomi,88.0,0
,,,,electronics.audio.headphone,hyperx,,,,,electronics audio headphone,hyperx,88.0,0
,,,,electronics.audio.headphone,plantronics,,,,,electronics audio headphone,plantronics,88.0,0
,,,,electronics.audio.headphone,panasonic,,,,,electronics audio headphone,panasonic,88.0,0
,,,,electronics.audio.headphone,razer,,,,,electronics audio headphone,razer,88.0,0
,,,,electronics.audio.headphone,xiaomi,,,,,electronics audio headphone,xiaomi,88.0,0
,,,,electronics.audio.headphone,bloody,,,,,electronics audio headphone,bloody,88.0,0
,,,,electronics.audio.headphone,awei,,,,,electronics audio headphone,awei,88.0,0
,,,,accessories.bag,none,,,,,accessories bag,none,75.0,0
,,,,electronics.audio.headphone,jbl,,,,,electronics audio headphone,jbl,88.0,0
,,,,electronics.audio.headphone,samsung,,,,,electronics audio headphone,samsung,88.0,0
,,,,electronics.audio.headphone,sony,,,,,electronics audio headphone,sony,88.0,0
,,,,electronics.audio.headphone,hyperx,,,,,electronics audio headphone,hyperx,88.0,0
,,,,electronics.audio.headphone,huawei,,,,,electronics audio headphone,huawei,88.0,0
,,,,electronics.audio.headphone,apple,,,,,electronics audio headphone,apple,88.0,0
,,,,electronics.audio.headphone,xiaomi,,,,,electronics audio headphone,xiaomi,88.0,0
,,,,electronics.audio.headphone,bloody,,,,,electronics audio headphone,bloody,88.0,0
,,,,electronics.audio.headphone,hyperx,,,,,electronics audio headphone,hyperx,88.0,0
,,,,electronics.audio.headphone,xiaomi,,,,,electronics audio headphone,xiaomi,88.0,0
,,,,electronics.audio.headphone,xiaomi,,,,,electronics audio headphone,xiaomi,88.0,0
,,,,electronics.audio.headphone,bloody,,,,,electronics audio headphone,bloody,88.0,0
,,,,electronics.audio.headphone,jbl,,,,,electronics audio headphone,jbl,88.0,0
,,,,,none,,,,,,none,75.0,0
,,,,electronics.audio.headphone,sony,,,,,electronics audio headphone,sony,88.0,0
,,,,electronics.audio.headphone,hyperx,,,,,electronics audio headphone,hyperx,88.0,0
,,,,electronics.audio.headphone,hyperx,,,,,electronics audio headphone,hyperx,88.0,0
,,,,electronics.audio.headphone,apple,,,,,electronics audio headphone,apple,88.0,0
,,,,electronics.audio.headphone,apple,,,,,electronics audio headphone,apple,88.0,0
,,,,electronics.audio.headphone,samsung,,,,,electronics audio headphone,samsung,88.0,0
,,,,electronics.audio.headphone,apple,,,,,electronics audio headphone,apple,88.0,0
,,,,computers.components.hdd,none,,,,,computers components hdd,none,75.0,0
,,,,electronics.audio.headphone,hyperx,,,,,electronics audio headphone,hyperx,88.0,0
,,,,electronics.audio.headphone,plantronics,,,,,electronics audio headphone,plantronics,88.0,0
,,,,electronics.audio.headphone,sony,,,,,electronics audio headphone,sony,88.0,0
,,,,electronics.audio.headphone,xiaomi,,,,,electronics audio headphone,xiaomi,88.0,0
,,,,electronics.audio.headphone,samsung,,,,,electronics audio headphone,samsung,88.0,0
,,,,,neo,,,,,,neo,80.0,0
,,,,electronics.audio.headphone,apple,,,,,electronics audio headphone,apple,88.0,0
,,,,electronics.audio.headphone,neo,,,,,electronics audio headphone,neo,88.0,0
,,,,electronics.audio.headphone,xiaomi,,,,,electronics audio headphone,xiaomi,88.0,0
,,,,electronics.audio.headphone,apple,,,,,electronics audio headphone,apple,88.0,0
,,,,appliances.kitchen.meat_grinder,neo,,,,,appliances kitchen meat grinder,neo,80.0,0
,,,,,neo,,,,,,neo,80.0,0
,,,,electronics.audio.headphone,sony,,,,,electronics audio headphone,sony,88.0,0
,,,,electronics.audio.headphone,plantronics,,,,,electronics audio headphone,plantronics,88.0,0
,,,,electronics.audio.headphone,xiaomi,,,,,electronics audio headphone,xiaomi,88.0,0
,,,,electronics.audio.headphone,xiaomi,,,,,electronics audio headphone,xiaomi,88.0,0
,,,,electronics.audio.headphone,jbl,,,,,electronics audio headphone,jbl,88.0,0
,,,,electronics.audio.headphone,apple,,,,,electronics audio headphone,apple,88.0,0
,,,,electronics.audio.headphone,bloody,,,,,electronics audio headphone,bloody,88.0,0
,,,,electronics.audio.headphone,samsung,,,,,electronics audio headphone,samsung,88.0,0
,,,,,neo,,,,,,neo,80.0,0
,,,,electronics.audio.headphone,samsung,,,,,electronics audio headphone,samsung,88.0,0
,,,,,neo,,,,,,neo,80.0,0
,,,,electronics.audio.headphone,apple,,,,,electronics audio headphone,apple,88.0,0
,,,,electronics.audio.headphone,jbl,,,,,electronics audio headphone,jbl,88.0,0
,,,,electronics.audio.headphone,samsung,,,,,electronics audio headphone,samsung,88.0,0
,,,,electronics.audio.headphone,delux,,,,,electronics audio headphone,delux,88.0,0
,,,,electronics.audio.headphone,plantronics,,,,,electronics audio headphone,plantronics,88.0,0
,,,,,neo,,,,,,neo,80.0,0
,,,,electronics.audio.headphone,jbl,,,,,electronics audio headphone,jbl,88.0,0
,,,,appliances.personal.scales,none,,,,,appliances personal scales,none,75.0,0
,,,,electronics.audio.headphone,delux,,,,,electronics audio headphone,delux,88.0,0
,,,,electronics.audio.headphone,bloody,,,,,electronics audio headphone,bloody,88.0,0
,,,,electronics.audio.headphone,delux,,,,,electronics audio headphone,delux,88.0,0
,,,,electronics.audio.headphone,huawei,,,,,electronics audio headphone,huawei,88.0,0
,,,,electronics.audio.headphone,apple,,,,,electronics audio headphone,apple,88.0,0
,,,,electronics.audio.headphone,huawei,,,,,electronics audio headphone,huawei,88.0,0
,,,,electronics.audio.headphone,hyperx,,,,,electronics audio headphone,hyperx,88.0,0
,,,,electronics.audio.headphone,xiaomi,,,,,electronics audio headphone,xiaomi,88.0,0
,,,,electronics.audio.headphone,apple,,,,,electronics audio headphone,apple,88.0,0
,,,,electronics.audio.headphone,samsung,,,,,electronics audio headphone,samsung,88.0,0
,,,,electronics.audio.headphone,sony,,,,,electronics audio headphone,sony,88.0,0
,,,,electronics.audio.headphone,apple,,,,,electronics audio headphone,apple,88.0,0
,,,,electronics.audio.headphone,jbl,,,,,electronics audio headphone,jbl,88.0,0
,,,,electronics.audio.headphone,jbl,,,,,electronics audio headphone,jbl,88.0,0
,,,,electronics.audio.headphone,sony,,,,,electronics audio headphone,sony,88.0,0
,,,,electronics.audio.headphone,global,,,,,electronics audio headphone,global,88.0,0
,,,,electronics.audio.headphone,xiaomi,,,,,electronics audio headphone,xiaomi,88.0,0
,,,,electronics.audio.headphone,sony,,,,,electronics audio headphone,sony,88.0,0
,,,,electronics.audio.headphone,sony,,,,,electronics audio headphone,sony,88.0,0
,,,,electronics.audio.headphone,jbl,,,,,electronics audio headphone,jbl,88.0,0
,,,,,neo,,,,,,neo,80.0,0
,,,,electronics.audio.headphone,elari,,,,,electronics audio headphone,elari,88.0,0
,,,,electronics.audio.headphone,samsung,,,,,electronics audio headphone,samsung,88.0,0
,,,,electronics.audio.headphone,jbl,,,,,electronics audio headphone,jbl,88.0,0
,,,,electronics.audio.headphone,samsung,,,,,electronics audio headphone,samsung,88.0,0
,,,,electronics.audio.headphone,bloody,,,,,electronics audio headphone,bloody,88.0,0
,,,,electronics.audio.headphone,apple,,,,,electronics audio headphone,apple,88.0,0
,,,,appliances.personal.scales,none,,,,,appliances personal scales,none,75.0,0
,,,,electronics.audio.headphone,samsung,,,,,electronics audio headphone,samsung,88.0,0
,,,,,none,,,,,,none,75.0,0
,,,,electronics.audio.headphone,apple,,,,,electronics audio headphone,apple,88.0,0
,,,,appliances.personal.scales,none,,,,,appliances personal scales,none,75.0,0
,,,,electronics.audio.headphone,sony,,,,,electronics audio headphone,sony,88.0,0
,,,,electronics.audio.headphone,xiaomi,,,,,electronics audio headphone,xiaomi,88.0,0
,,,,electronics.audio.headphone,xiaomi,,,,,electronics audio headphone,xiaomi,88.0,0
,,,,electronics.audio.headphone,bloody,,,,,electronics audio headphone,bloody,88.0,0
,,,,electronics.audio.headphone,samsung,,,,,electronics audio headphone,samsung,88.0,0
,,,,electronics.audio.headphone,samsung,,,,,electronics audio headphone,samsung,88.0,0
,,,,electronics.audio.headphone,awei,,,,,electronics audio headphone,awei,88.0,0
,,,,,none,,,,,,none,75.0,0
,,,,electronics.audio.headphone,panasonic,,,,,electronics audio headphone,panasonic,88.0,0
,,,,electronics.audio.headphone,xiaomi,,,,,electronics audio headphone,xiaomi,88.0,0
,,,,electronics.audio.headphone,sony,,,,,electronics audio headphone,sony,88.0,0
,,,,electronics.audio.headphone,neo,,,,,electronics audio headphone,neo,88.0,0
,,,,electronics.audio.headphone,hyperx,,,,,electronics audio headphone,hyperx,88.0,0
,,,,electronics.audio.headphone,xiaomi,,,,,electronics audio headphone,xiaomi,88.0,0
,,,,electronics.audio.headphone,,,,,,electronics audio headphone,,88.0,0
,,,,electronics.audio.headphone,jbl,,,,,electronics audio headphone,jbl,88.0,0
,,,,electronics.audio.headphone,apple,,,,,electronics audio headphone,apple,88.0,0
,,,,,neo,,,,,,neo,80.0,0
,,,,electronics.audio.headphone,jbl,,,,,electronics audio headphone,jbl,88.0,0
,,,,appliances.kitchen.meat_grinder,neo,,,,,appliances kitchen meat grinder,neo,80.0,0
,,,,electronics.audio.headphone,sony,,,,,electronics audio headphone,sony,88.0,0
,,,,electronics.audio.headphone,sony,,,,,electronics audio headphone,sony,88.0,0
,,,,electronics.audio.headphone,,,,,,electronics audio headphone,,88.0,0
,,,,electronics.audio.headphone,neo,,,,,electronics audio headphone,neo,88.0,0
,,,,electronics.audio.headphone,sony,,,,,electronics audio headphone,sony,88.0,0
,,,,electronics.audio.headphone,samsung,,,,,electronics audio headphone,samsung,88.0,0
,,,,electronics.audio.headphone,microlab,,,,,electronics audio headphone,microlab,88.0,0
,,,,electronics.audio.headphone,delux,,,,,electronics audio headphone,delux,88.0,0
,,,,,none,,,,,,none,75.0,0
,,,,electronics.audio.headphone,xiaomi,,,,,electronics audio headphone,xiaomi,88.0,0
,,,,electronics.audio.headphone,hyperx,,,,,electronics audio headphone,hyperx,88.0,0
,,,,electronics.audio.headphone,hyperx,,,,,electronics audio headphone,hyperx,88.0,0
,,,,electronics.audio.headphone,huawei,,,,,electronics audio headphone,huawei,88.0,0
,,,,electronics.audio.headphone,,,,,,electronics audio headphone,,88.0,0
,,,,electronics.audio.headphone,hyperx,,,,,electronics audio headphone,hyperx,88.0,0
,,,,electronics.audio.headphone,sony,,,,,electronics audio headphone,sony,88.0,0
,,,,electronics.audio.headphone,razer,,,,,electronics audio headphone,razer,88.0,0
,,,,electronics.audio.headphone,xiaomi,,,,,electronics audio headphone,xiaomi,88.0,0
,,,,electronics.audio.headphone,xiaomi,,,,,electronics audio headphone,xiaomi,88.0,0
,,,,electronics.audio.headphone,samsung,,,,,electronics audio headphone,samsung,88.0,0
,,,,electronics.audio.headphone,sony,,,,,electronics audio headphone,sony,88.0,0
,,,,electronics.audio.headphone,celebrat,,,,,electronics audio headphone,celebrat,88.0,0
,,,,electronics.audio.headphone,awei,,,,,electronics audio headphone,awei,88.0,0
,,,,electronics.audio.headphone,xiaomi,,,,,electronics audio headphone,xiaomi,88.0,0
,,,,electronics.audio.headphone,delux,,,,,electronics audio headphone,delux,88.0,0
,,,,electronics.audio.headphone,trust,,,,,electronics audio headphone,trust,88.0,0
,,,,electronics.audio.headphone,samsung,,,,,electronics audio headphone,samsung,88.0,0
,,,,electronics.audio.headphone,huawei,,,,,electronics audio headphone,huawei,88.0,0
,,,,electronics.audio.headphone,panasonic,,,,,electronics audio headphone,panasonic,88.0,0
,,,,electronics.audio.headphone,samsung,,,,,electronics audio headphone,samsung,88.0,0
,,,,electronics.audio.headphone,hyperx,,,,,electronics audio headphone,hyperx,88.0,0
,,,,electronics.audio.headphone,neo,,,,,electronics audio headphone,neo,88.0,0
